path	kind	origin_url	head_branch	default_branch	dirty_tracked	untracked	porcelain_before	porcelain_after	size_mb	first_commit_date	last_commit_date	commit_count	newest_file_mtime	readme_title	funnel_rule	funnel_rule_strict	dup_group	fetch	head_in_default	dotgit_birth	status_err	dirty_class
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/poisk-i-kartochka	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	30.5	2026-09-02T07:05	2026-09-10T03:19	671	2026-09-10T03:25	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-10T02:27		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/pravila-raspredeleniya	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/pravila-raspredeleniya	main	0	0	0	0	30.0	2026-09-02T07:05	2026-09-10T03:59	645	2026-09-10T04:00	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-10T01:05		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/raspil-monolita	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/raspil-monolita	main	0	0	0	0	26.4	2026-09-02T07:05	2026-09-07T04:15	502	2026-09-07T04:26	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-07T03:57		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/raspredelenie-kolonki	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/raspredelenie-kolonki	main	0	1	1	1	94.2	2026-09-02T07:05	2026-09-10T12:07	793	2026-09-10T12:10	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-10T10:46		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/reestr-sajta	worktree	https://github.com/d1-d57/spetsmat-179.git	volna17-reestr	main	0	0	0	0	54.6	2026-09-02T07:05	2026-09-21T15:00	1060	2026-09-21T15:00	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-21T14:01		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/rovno	worktree	https://github.com/d1-d57/spetsmat-179.git	volna17-rovno	main	0	0	0	0	54.6	2026-09-02T07:05	2026-09-21T19:03	1062	2026-09-21T19:03	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-21T18:58		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/shirina-prep-vdn	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/shirina-prep-vdn	main	0	0	0	0	48.0	2026-09-02T07:05	2026-09-11T04:52	846	2026-09-11T04:48	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-11T00:54		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/skleit-adminku-s-sajtom	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/skleit-adminku-s-sajtom	main	0	0	0	0	26.1	2026-09-02T07:05	2026-09-05T00:54	472	2026-09-05T00:54	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-05T00:21		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/sklejka-vhoda-s-serverom	worktree	https://github.com/d1-d57/spetsmat-179.git	sklejka-vhoda-s-serverom	main	0	0	0	0	7.4	2026-09-02T07:05	2026-09-03T23:56	323	2026-09-03T23:56	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-03T23:37		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/sostav-klassa-i-112-strok	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	1	1	1	12.2	2026-09-02T07:05	2026-09-04T18:41	355	2026-09-04T18:41	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-04T17:23		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/sreda	worktree	https://github.com/d1-d57/spetsmat-179.git	volna17-sreda	main	0	0	0	0	54.7	2026-09-02T07:05	2026-09-21T21:39	1070	2026-09-21T21:39	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-21T21:30		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/statistiki-i-grobarij	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/statistiki-i-grobarij	main	0	1	1	1	45.6	2026-09-02T07:05	2026-09-10T04:41	691	2026-09-10T04:45	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-10T03:58		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/storozh-vstal	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/storozh-vstal	main	2	0	2	2	28.3	2026-09-02T07:05	2026-09-08T17:07	598	2026-09-08T17:07	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-08T16:12		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/veb-priyom-zadach	worktree	https://github.com/d1-d57/spetsmat-179.git	veb-priyom-zadach	main	2	0	2	2	26.6	2026-09-02T07:05	2026-09-07T15:21	542	2026-09-07T15:48	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-03T22:59		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/veb-raspredelenie-mvp	worktree	https://github.com/d1-d57/spetsmat-179.git	veb-raspredelenie-mvp	main	0	0	0	0	6.6	2026-09-02T07:05	2026-09-03T23:19	294	2026-09-03T23:31	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-03T22:44		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/veb-vhod-i-obshchee-sostoyanie	worktree	https://github.com/d1-d57/spetsmat-179.git	veb-vhod-i-obshchee-sostoyanie	main	0	0	0	0	6.6	2026-09-02T07:05	2026-09-03T23:32	298	2026-09-03T23:35	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-03T22:53		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/verstka-raspredeleniya	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/verstka-raspredeleniya	main	2	0	2	2	30.2	2026-09-02T07:05	2026-09-10T02:07	644	2026-09-10T02:27	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-10T01:23		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/vhod-organizatora-dorabotka	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/vhod-organizatora-dorabotka	main	0	0	0	0	12.2	2026-09-02T07:05	2026-09-04T18:07	352	2026-09-04T18:09	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-04T17:23		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/vidy-zadach	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/vidy-zadach	main	0	0	0	0	30.5	2026-09-02T07:05	2026-09-10T03:38	679	2026-09-10T03:39	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-10T01:16		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/vnesenie-zadach	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/vnesenie-zadach	main	1	0	1	1	30.8	2026-09-02T07:05	2026-09-10T05:38	707	2026-09-10T05:41	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-10T04:51		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/volna-b-server	worktree	https://github.com/d1-d57/spetsmat-179.git	volna-b-server	main	0	0	0	0	60.4	2026-09-02T07:05	2026-09-23T06:41	1087	2026-09-23T06:41	spetsmat-bot	R2-push	R2-push		ok	no	2026-09-23T05:06		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/vygruzka-v-tablicu	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/vygruzka-v-tablicu	main	0	0	0	0	27.0	2026-09-02T07:05	2026-09-08T00:24	575	2026-09-08T00:24	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-08T00:02		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/vykatka-tunnel-i-storozh	worktree	https://github.com/d1-d57/spetsmat-179.git	vykatka-tunnel-i-storozh	main	0	1	1	1	6.5	2026-09-02T07:05	2026-09-03T23:21	293	2026-09-03T23:26	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-03T22:46		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/zamer-C-v1-baza	worktree	https://github.com/d1-d57/spetsmat-179.git	zamer/C-v1-baza-759ef40	main	1	0	1	1	66.0	2026-09-02T07:05	2026-09-23T16:49	1433	2026-09-23T18:26	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-23T17:49		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/zamer-baza	worktree	https://github.com/d1-d57/spetsmat-179.git	zamer/baza-457342e	main	17	0	17	17	48.7	2026-09-02T07:05	2026-09-11T01:58	869	2026-09-11T02:50	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-11T02:01		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/zamer-noch2	worktree	https://github.com/d1-d57/spetsmat-179.git	zamer/noch2-01391ae	main	43	0	43	43	49.1	2026-09-02T07:05	2026-09-11T01:10	852	2026-09-11T03:10	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-11T01:15		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/zhurnal-setka	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/zhurnal-setka	main	0	1	1	1	61.2	2026-09-02T07:05	2026-09-11T12:27	954	2026-09-11T12:27	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-11T11:22		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot	main	https://github.com/d1-d57/spetsmat-179.git	main	main	5	3	8	8	565.7	2026-09-02T07:05	2026-09-24T16:25	1662	2026-09-24T16:43	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-02T07:05		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat/spetsmat_db	main	none	tagging	none	0	1	1	1	104.5	2026-06-16T05:21	2026-06-26T04:40	330	2026-09-01T15:06	База задач спецмата	R3-park	R3-park		no-origin		2026-06-18T04:43		work
/Users/ivanyakovlev/Documents/GitHub/vanya	main	https://github.com/d1-d57/vanya.git	main	main	6	5	11	11	0.4	2026-08-19T21:51	2026-09-17T23:49	8	2026-09-23T15:29	vanya — базовая информация о Ване Яковлеве	R3-park	R3-park		ok	yes	2026-08-19T21:51		work
